    ITER        TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE             MASS
    2050   2.050E+03     2.5569   1.000E+00   0.0000   0.0008   6.066E-18   4.53805437E-19   2.67920527E-34   2.98219870E+02
    2060   2.060E+03     2.5530   1.000E+00   0.0000   0.0008   6.081E-18  -3.84138064E-18   2.58191062E-34   2.98219723E+02
    2070   2.070E+03     2.5337   1.000E+00   0.0000   0.0008   5.469E-18  -3.21993006E-18   2.89203924E-34   2.98219577E+02
    2080   2.080E+03     2.5138   1.000E+00   0.0000   0.0008   5.403E-18  -3.92198055E-18   2.52113978E-34   2.98219430E+02
    2090   2.090E+03     2.4896   1.000E+00   0.0000   0.0008   6.607E-18   3.03896699E-18   2.35027870E-34   2.98219283E+02
    2100   2.100E+03     2.4955   1.000E+00   0.0000   0.0008   6.247E-18  -1.30878152E-18   2.82439844E-34   2.98219136E+02
    2110   2.110E+03     2.4978   1.000E+00   0.0000   0.0008   5.838E-18  -1.32192221E-19   2.32670366E-34   2.98218989E+02
    2120   2.120E+03     2.5388   1.000E+00   0.0000   0.0008   5.904E-18   3.23241199E-19   2.28305933E-34   2.98218842E+02
    2130   2.130E+03     2.4985   1.000E+00   0.0000   0.0008   6.445E-18  -8.04559737E-19   2.69956964E-34   2.98218696E+02
    2140   2.140E+03     2.4893   1.000E+00   0.0000   0.0008   5.656E-18   1.09551813E-18   2.79294441E-34   2.98218549E+02
    2150   2.150E+03     2.4882   1.000E+00   0.0000   0.0008   6.214E-18   7.30460261E-19   2.45716165E-34   2.98218402E+02
    2160   2.160E+03     2.4969   1.000E+00   0.0000   0.0008   6.634E-18  -6.39885100E-18   2.66704781E-34   2.98218255E+02
    2170   2.170E+03     2.5102   1.000E+00   0.0000   0.0008   5.949E-18   2.18712572E-18   2.68527292E-34   2.98218108E+02
    2180   2.180E+03     2.6426   1.000E+00   0.0000   0.0008   6.777E-18  -8.11803258E-19   3.04908874E-34   2.98217962E+02
    2190   2.190E+03     2.5527   1.000E+00   0.0000   0.0008   6.350E-18  -3.30351443E-19   2.57893248E-34   2.98217815E+02
    2200   2.200E+03     2.5020   1.000E+00   0.0000   0.0008   5.382E-18   2.68553845E-18   2.63255935E-34   2.98217668E+02
    2210   2.210E+03     2.5073   1.000E+00   0.0000   0.0008   6.224E-18  -7.58984368E-19   3.32833030E-34   2.98217521E+02
    2220   2.220E+03     2.4960   1.000E+00   0.0000   0.0008   6.551E-18   3.96405307E-18   3.23275239E-34   2.98217374E+02
    2230   2.230E+03     2.5096   1.000E+00   0.0000   0.0008   5.675E-18   1.10433907E-18   2.57278652E-34   2.98217227E+02
    2240   2.240E+03     2.5108   1.000E+00   0.0000   0.0008   5.462E-18   8.47138052E-18   2.63631252E-34   2.98217081E+02
    2250   2.250E+03     2.5010   1.000E+00   0.0000   0.0007   6.513E-18  -3.59588762E-18   3.15785310E-34   2.98216934E+02
    2260   2.260E+03     2.4805   1.000E+00   0.0000   0.0007   6.015E-18  -3.88900963E-18   2.90246859E-34   2.98216787E+02
    2270   2.270E+03     2.4852   1.000E+00   0.0000   0.0007   5.971E-18   2.55432373E-18   2.51044584E-34   2.98216640E+02
    2280   2.280E+03     2.5021   1.000E+00   0.0000   0.0007   6.024E-18  -2.78587686E-18   2.33989298E-34   2.98216493E+02
    2290   2.290E+03     2.5047   1.000E+00   0.0000   0.0007   5.956E-18   2.52251023E-18   2.87686677E-34   2.98216347E+02
    2300   2.300E+03     2.7662   1.000E+00   0.0000   0.0007   5.370E-18   1.28849621E-18   2.60834115E-34   2.98216200E+02
    2310   2.310E+03     3.0523   1.000E+00   0.0000   0.0007   6.277E-18   1.63847333E-18   3.67038872E-34   2.98216053E+02
    2320   2.320E+03     2.9618   1.000E+00   0.0000   0.0007   6.422E-18   6.79025082E-18   2.93865638E-34   2.98215906E+02
    2330   2.330E+03     2.6688   1.000E+00   0.0000   0.0007   6.741E-18  -8.24403692E-19   2.32250622E-34   2.98215760E+02
    2340   2.340E+03     2.6874   1.000E+00   0.0000   0.0007   6.312E-18   1.78595387E-18   2.86073612E-34   2.98215613E+02
    2350   2.350E+03     2.6437   1.000E+00   0.0000   0.0007   5.075E-18   3.80015991E-18   2.03033142E-34   2.98215466E+02
    2360   2.360E+03     2.5372   1.000E+00   0.0000   0.0007   6.076E-18   1.18833300E-18   2.86300497E-34   2.98215319E+02
    2370   2.370E+03     2.5173   1.000E+00   0.0000   0.0007   5.883E-18   2.43962715E-18   2.85988268E-34   2.98215172E+02
    2380   2.380E+03     2.8391   1.000E+00   0.0000   0.0007   6.458E-18   6.15920187E-18   3.18886231E-34   2.98215026E+02
    2390   2.390E+03     2.8488   1.000E+00   0.0000   0.0007   6.155E-18  -8.35896144E-19   3.03175681E-34   2.98214879E+02
    2400   2.400E+03     2.6379   1.000E+00   0.0000   0.0007   5.617E-18  -4.43390990E-19   2.57319323E-34   2.98214732E+02
    2410   2.410E+03     3.0028   1.000E+00   0.0000   0.0007   6.152E-18   6.95754425E-19   2.52466540E-34   2.98214585E+02
    2420   2.420E+03     2.5527   1.000E+00   0.0000   0.0007   6.555E-18  -3.43646280E-18   2.64910198E-34   2.98214439E+02
    2430   2.430E+03     2.5289   1.000E+00   0.0000   0.0007   6.210E-18   1.28526942E-18   3.09627713E-34   2.98214292E+02
    2440   2.440E+03     2.5227   1.000E+00   0.0000   0.0007   5.827E-18  -1.76291720E-18   2.13851167E-34   2.98214145E+02
    2450   2.450E+03     2.5078   1.000E+00   0.0000   0.0007   6.331E-18  -3.05652357E-18   2.51899130E-34   2.98213998E+02
    2460   2.460E+03     2.6197   1.000E+00   0.0000   0.0007   6.485E-18  -7.99136568E-20   2.78448693E-34   2.98213852E+02
    2470   2.470E+03     2.5380   1.000E+00   0.0000   0.0007   6.390E-18   6.97928482E-18   2.74943315E-34   2.98213705E+02
    2480   2.480E+03     2.4990   1.000E+00   0.0000   0.0007   6.317E-18  -1.51108093E-18   2.73707925E-34   2.98213558E+02
    2490   2.490E+03     2.5327   1.000E+00   0.0000   0.0007   6.830E-18  -2.83388996E-18   2.89560874E-34   2.98213411E+02
    2500   2.500E+03     2.4942   1.000E+00   0.0000   0.0007   6.386E-18   2.39126233E-18   3.07893708E-34   2.98213265E+02
    2510   2.510E+03     2.5068   1.000E+00   0.0000   0.0007   5.867E-18   1.01762291E-18   2.15756474E-34   2.98213118E+02
    2520   2.520E+03     2.5205   1.000E+00   0.0000   0.0007   5.975E-18   2.43277251E-18   2.52256430E-34   2.98212971E+02
    2530   2.530E+03     2.6215   1.000E+00   0.0000   0.0007   6.094E-18   1.38315486E-18   3.48942992E-34   2.98212824E+02
    2540   2.540E+03     2.5293   1.000E+00   0.0000   0.0007   6.700E-18   2.26782647E-19   2.98075957E-34   2.98212678E+02
    2550   2.550E+03     2.5154   1.000E+00   0.0000   0.0007   4.729E-18   3.03138189E-19   2.15796004E-34   2.98212531E+02
    2560   2.560E+03     2.4868   1.000E+00   0.0000   0.0007   5.592E-18   1.89071344E-18   2.54855834E-34   2.98212384E+02
    2570   2.570E+03     2.5109   1.000E+00   0.0000   0.0007   4.700E-18   4.10619118E-18   2.44702709E-34   2.98212237E+02
    2580   2.580E+03     2.5066   1.000E+00   0.0000   0.0007   6.431E-18   3.77813646E-18   2.75666663E-34   2.98212091E+02
    2590   2.590E+03     2.5398   1.000E+00   0.0000   0.0007   5.857E-18   3.23136132E-18   3.00882382E-34   2.98211944E+02
    2600   2.600E+03     2.4881   1.000E+00   0.0000   0.0007   6.749E-18   4.02731850E-18   2.83730425E-34   2.98211797E+02
    2610   2.610E+03     2.5489   1.000E+00   0.0000   0.0007   6.839E-18   2.81161403E-18   3.17962915E-34   2.98211651E+02
    2620   2.620E+03     2.7188   1.000E+00   0.0000   0.0007   6.532E-18   5.93600259E-19   2.38963561E-34   2.98211504E+02
    2630   2.630E+03     2.6706   1.000E+00   0.0000   0.0007   6.569E-18  -2.91128833E-19   2.70971088E-34   2.98211357E+02
    2640   2.640E+03     2.5202   1.000E+00   0.0000   0.0007   6.745E-18   2.44576013E-18   2.61565503E-34   2.98211210E+02
    2650   2.650E+03     2.5575   1.000E+00   0.0000   0.0007   5.863E-18  -5.57383913E-18   2.33290062E-34   2.98211064E+02
    2660   2.660E+03     2.5213   1.000E+00   0.0000   0.0007   5.783E-18   1.76266723E-18   2.82024926E-34   2.98210917E+02
    2670   2.670E+03     2.5730   1.000E+00   0.0000   0.0007   6.470E-18   5.16876691E-19   2.58518242E-34   2.98210770E+02
    2680   2.680E+03     2.6505   1.000E+00   0.0000   0.0007   6.362E-18   3.29907837E-18   3.25346491E-34   2.98210624E+02
    2690   2.690E+03     2.7321   1.000E+00   0.0000   0.0007   6.404E-18  -3.83998029E-18   2.40571546E-34   2.98210477E+02
    2700   2.700E+03     2.7235   1.000E+00   0.0000   0.0007   6.083E-18   2.62711895E-18   3.07359370E-34   2.98210330E+02
    2710   2.710E+03     2.5286   1.000E+00   0.0000   0.0007   6.352E-18   4.00037171E-18   2.95110418E-34   2.98210184E+02
    2720   2.720E+03     2.4922   1.000E+00   0.0000   0.0007   6.841E-18   5.40828067E-18   2.82988327E-34   2.98210037E+02
    2730   2.730E+03     2.5168   1.000E+00   0.0000   0.0007   5.924E-18   7.72355681E-19   2.77613135E-34   2.98209890E+02
    2740   2.740E+03     2.4985   1.000E+00   0.0000   0.0007   5.828E-18  -2.04099762E-18   2.48425836E-34   2.98209743E+02
    2750   2.750E+03     2.5172   1.000E+00   0.0000   0.0007   6.117E-18   1.85061616E-18   2.84909694E-34   2.98209597E+02
    2760   2.760E+03     2.5468   1.000E+00   0.0000   0.0007   5.874E-18   3.25546623E-18   2.78296804E-34   2.98209450E+02
    2770   2.770E+03     2.5919   1.000E+00   0.0000   0.0007   5.788E-18  -1.44614271E-18   2.60484840E-34   2.98209303E+02
    2780   2.780E+03     2.5192   1.000E+00   0.0000   0.0007   6.388E-18  -2.33962768E-18   2.81587528E-34   2.98209157E+02
    2790   2.790E+03     2.5073   1.000E+00   0.0000   0.0007   6.101E-18  -2.84794072E-18   2.52848032E-34   2.98209010E+02
    2800   2.800E+03     2.4926   1.000E+00   0.0000   0.0007   6.146E-18   3.75099326E-18   2.34555808E-34   2.98208863E+02
    2810   2.810E+03     2.4986   1.000E+00   0.0000   0.0007   6.378E-18   2.02529439E-18   2.96175474E-34   2.98208717E+02
    2820   2.820E+03     2.5230   1.000E+00   0.0000   0.0007   6.297E-18   5.92039345E-18   3.09834730E-34   2.98208570E+02
    2830   2.830E+03     2.5149   1.000E+00   0.0000   0.0007   6.721E-18   1.56666205E-18   3.08142651E-34   2.98208423E+02
    2840   2.840E+03     2.5163   1.000E+00   0.0000   0.0007   6.197E-18  -3.62765756E-18   2.24345604E-34   2.98208277E+02
    2850   2.850E+03     2.4941   1.000E+00   0.0000   0.0007   6.162E-18   2.48563794E-19   2.99666830E-34   2.98208130E+02
    2860   2.860E+03     2.5718   1.000E+00   0.0000   0.0007   6.004E-18  -1.34197420E-18   2.41092583E-34   2.98207983E+02
    2870   2.870E+03     2.6019   1.000E+00   0.0000   0.0007   6.316E-18  -1.54043056E-18   2.83185134E-34   2.98207837E+02
    2880   2.880E+03     2.5074   1.000E+00   0.0000   0.0007   5.029E-18   2.25469503E-18   2.25744470E-34   2.98207690E+02
    2890   2.890E+03     2.5578   1.000E+00   0.0000   0.0007   6.707E-18  -1.72140789E-18   3.13571488E-34   2.98207543E+02
    2900   2.900E+03     2.5074   1.000E+00   0.0000   0.0007   6.234E-18   2.21394447E-18   2.72312220E-34   2.98207397E+02
    2910   2.910E+03     2.4956   1.000E+00   0.0000   0.0007   6.111E-18   2.53049315E-18   2.63932767E-34   2.98207250E+02
    2920   2.920E+03     2.4887   1.000E+00   0.0000   0.0007   6.346E-18  -3.10194357E-18   2.67486003E-34   2.98207104E+02
    2930   2.930E+03     2.4962   1.000E+00   0.0000   0.0007   5.547E-18  -3.84232762E-18   2.90922646E-34   2.98206957E+02
    2940   2.940E+03     2.5692   1.000E+00   0.0000   0.0007   5.912E-18   7.04518034E-18   3.03961734E-34   2.98206810E+02
    2950   2.950E+03     2.6335   1.000E+00   0.0000   0.0007   6.113E-18  -1.11733426E-18   2.39747428E-34   2.98206664E+02
    2960   2.960E+03     2.6057   1.000E+00   0.0000   0.0007   6.245E-18  -1.72676498E-18   3.08605514E-34   2.98206517E+02
    2970   2.970E+03     2.5902   1.000E+00   0.0000   0.0007   6.165E-18  -2.54207802E-19   2.88180303E-34   2.98206370E+02
    2980   2.980E+03     2.6276   1.000E+00   0.0000   0.0007   5.961E-18  -2.17031095E-20   2.49677384E-34   2.98206224E+02
    2990   2.990E+03     2.5448   1.000E+00   0.0000   0.0007   6.078E-18   1.62002196E-18   2.94200158E-34   2.98206077E+02
    3000   3.000E+03     2.5450   1.000E+00   0.0000   0.0007   6.480E-18  -1.56166104E-18   2.88753644E-34   2.98205931E+02
    3010   3.010E+03     2.5207   1.000E+00   0.0000   0.0007   6.249E-18   3.32214607E-19   3.01776302E-34   2.98205784E+02
    3020   3.020E+03     2.5010   1.000E+00   0.0000   0.0007   5.127E-18   1.59812071E-18   2.25380102E-34   2.98205637E+02
    3030   3.030E+03     2.4893   1.000E+00   0.0000   0.0007   5.199E-18  -8.58539475E-19   1.90634308E-34   2.98205491E+02
    3040   3.040E+03     2.5041   1.000E+00   0.0000   0.0007   6.235E-18  -4.36178170E-18   2.58035220E-34   2.98205344E+02
    3050   3.050E+03     2.4956   1.000E+00   0.0000   0.0007   5.558E-18  -3.20289255E-18   2.59642966E-34   2.98205197E+02
    3060   3.060E+03     2.5069   1.000E+00   0.0000   0.0007   6.069E-18   2.36429065E-18   2.41208841E-34   2.98205051E+02
    3070   3.070E+03     2.5083   1.000E+00   0.0000   0.0007   6.272E-18   3.31432241E-18   3.00182194E-34   2.98204904E+02
    3080   3.080E+03     2.5399   1.000E+00   0.0000   0.0007   6.540E-18   5.96797919E-18   2.98386318E-34   2.98204758E+02
    3090   3.090E+03     2.4971   1.000E+00   0.0000   0.0007   6.170E-18   1.02520103E-18   2.63617036E-34   2.98204611E+02
    3100   3.100E+03     2.5161   1.000E+00   0.0000   0.0007   6.368E-18  -1.04642886E-18   2.29263695E-34   2.98204464E+02
    3110   3.110E+03     2.5009   1.000E+00   0.0000   0.0007   5.333E-18   1.15717789E-19   2.62110350E-34   2.98204318E+02
    3120   3.120E+03     2.5285   1.000E+00   0.0000   0.0007   6.447E-18  -2.34195995E-19   2.30860009E-34   2.98204171E+02
    3130   3.130E+03     2.5134   1.000E+00   0.0000   0.0007   5.898E-18   8.18341879E-19   2.83978731E-34   2.98204025E+02
    3140   3.140E+03     2.5236   1.000E+00   0.0000   0.0007   6.287E-18  -2.78507707E-18   2.69082709E-34   2.98203878E+02
    3150   3.150E+03     2.4940   1.000E+00   0.0000   0.0007   7.204E-18   3.76765672E-18   2.76725999E-34   2.98203731E+02
    3160   3.160E+03     2.6678   1.000E+00   0.0000   0.0007   5.388E-18  -8.14106867E-19   2.36130752E-34   2.98203585E+02
    3170   3.170E+03     2.4932   1.000E+00   0.0000   0.0007   6.375E-18  -5.32766351E-18   3.00920448E-34   2.98203438E+02
    3180   3.180E+03     2.5203   1.000E+00   0.0000   0.0007   6.127E-18   4.16034367E-18   2.68548619E-34   2.98203292E+02
    3190   3.190E+03     2.5120   1.000E+00   0.0000   0.0007   5.933E-18  -3.51479806E-18   2.88714901E-34   2.98203145E+02
    3200   3.200E+03     2.4952   1.000E+00   0.0000   0.0007   6.377E-18  -9.11276213E-19   2.61102357E-34   2.98202999E+02
    3210   3.210E+03     2.4910   1.000E+00   0.0000   0.0007   6.262E-18   2.69020029E-18   2.08102223E-34   2.98202852E+02
    3220   3.220E+03     2.4989   1.000E+00   0.0000   0.0007   6.200E-18   2.86503177E-18   2.75996268E-34   2.98202705E+02
    3230   3.230E+03     2.4946   1.000E+00   0.0000   0.0007   6.053E-18   2.73442553E-18   2.66297177E-34   2.98202559E+02
    3240   3.240E+03   133.1936   1.000E+00   0.0000   0.0007   6.106E-18   1.01007029E-18   2.75644792E-34   2.98202412E+02
    3250   3.250E+03     3.5141   1.000E+00   0.0000   0.0007   6.098E-18  -3.12543858E-18   2.51996386E-34   2.98202266E+02
    3260   3.260E+03     3.6953   1.000E+00   0.0000   0.0007   6.760E-18   2.44638076E-18   3.11111210E-34   2.98202119E+02
    3270   3.270E+03     2.5750   1.000E+00   0.0000   0.0007   5.637E-18  -5.56733253E-18   2.44013135E-34   2.98201973E+02
    3280   3.280E+03     2.5088   1.000E+00   0.0000   0.0007   6.747E-18  -8.75740583E-19   3.11183387E-34   2.98201826E+02
    3290   3.290E+03     2.5889   1.000E+00   0.0000   0.0007   6.463E-18  -8.06722880E-19   2.44370738E-34   2.98201680E+02
    3300   3.300E+03     2.5882   1.000E+00   0.0000   0.0007   5.642E-18   5.43338309E-18   3.13039740E-34   2.98201533E+02
    3310   3.310E+03     2.6125   1.000E+00   0.0000   0.0007   6.200E-18   2.10125503E-18   2.92764372E-34   2.98201387E+02
    3320   3.320E+03     2.5731   1.000E+00   0.0000   0.0007   5.730E-18  -2.15564749E-19   2.25896894E-34   2.98201240E+02
    3330   3.330E+03     2.5298   1.000E+00   0.0000   0.0007   5.500E-18  -1.64163170E-18   2.71734075E-34   2.98201093E+02
    3340   3.340E+03     2.6193   1.000E+00   0.0000   0.0007   6.376E-18  -4.79896219E-19   2.58727051E-34   2.98200947E+02
    3350   3.350E+03     2.8997   1.000E+00   0.0000   0.0007   5.201E-18   4.29911242E-18   2.31605733E-34   2.98200800E+02
    3360   3.360E+03     2.8262   1.000E+00   0.0000   0.0007   5.607E-18  -2.48619870E-19   2.57785328E-34   2.98200654E+02
    3370   3.370E+03     2.8277   1.000E+00   0.0000   0.0007   6.146E-18  -3.19774836E-18   2.71439948E-34   2.98200507E+02
    3380   3.380E+03     2.9964   1.000E+00   0.0000   0.0007   5.954E-18   4.12613036E-18   2.38316520E-34   2.98200361E+02
    3390   3.390E+03     2.6403   1.000E+00   0.0000   0.0007   6.493E-18  -6.95024419E-19   2.83544933E-34   2.98200214E+02
    3400   3.400E+03     2.8596   1.000E+00   0.0000   0.0007   6.221E-18   1.62673107E-19   2.96429103E-34   2.98200068E+02
    3410   3.410E+03     2.5244   1.000E+00   0.0000   0.0007   6.470E-18  -8.68247047E-19   3.25027609E-34   2.98199921E+02
    3420   3.420E+03     2.5432   1.000E+00   0.0000   0.0007   5.081E-18   6.38074051E-18   1.99981335E-34   2.98199775E+02
    3430   3.430E+03     2.5526   1.000E+00   0.0000   0.0007   5.636E-18   3.24318724E-18   2.39276846E-34   2.98199628E+02
    3440   3.440E+03     2.5098   1.000E+00   0.0000   0.0007   6.619E-18   3.90485547E-18   2.53792398E-34   2.98199482E+02
    3450   3.450E+03     2.5387   1.000E+00   0.0000   0.0007   6.945E-18  -5.52623381E-18   2.55644227E-34   2.98199335E+02
    3460   3.460E+03     2.5755   1.000E+00   0.0000   0.0007   5.617E-18   4.08950079E-18   2.33839391E-34   2.98199189E+02
    3470   3.470E+03     2.5905   1.000E+00   0.0000   0.0007   6.682E-18  -8.68706328E-19   2.01037472E-34   2.98199042E+02
    3480   3.480E+03     2.6183   1.000E+00   0.0000   0.0007   5.700E-18  -1.06600870E-18   2.34194692E-34   2.98198896E+02
    3490   3.490E+03     2.5347   1.000E+00   0.0000   0.0007   6.290E-18   3.31588100E-18   2.54640257E-34   2.98198749E+02
    3500   3.500E+03     2.5295   1.000E+00   0.0000   0.0007   5.851E-18  -6.18775565E-18   2.65877393E-34   2.98198603E+02
    3510   3.510E+03     2.5168   1.000E+00   0.0000   0.0007   5.538E-18   3.68773952E-18   2.63014038E-34   2.98198456E+02
    3520   3.520E+03     2.5267   1.000E+00   0.0000   0.0007   4.695E-18  -5.87543517E-19   2.11286524E-34   2.98198310E+02
    3530   3.530E+03     2.5156   1.000E+00   0.0000   0.0007   6.418E-18  -1.12582850E-18   2.69657992E-34   2.98198163E+02
    3540   3.540E+03     2.5374   1.000E+00   0.0000   0.0007   6.340E-18  -1.53228573E-18   2.62316622E-34   2.98198017E+02
    3550   3.550E+03     2.6198   1.000E+00   0.0000   0.0007   6.235E-18   3.81507756E-18   2.77201678E-34   2.98197870E+02
    3560   3.560E+03     2.5195   1.000E+00   0.0000   0.0007   5.802E-18   3.09031381E-19   2.62266126E-34   2.98197724E+02
    3570   3.570E+03     2.5134   1.000E+00   0.0000   0.0007   6.292E-18   1.45007929E-18   3.13109275E-34   2.98197577E+02
    3580   3.580E+03     2.5327   1.000E+00   0.0000   0.0007   6.332E-18   2.50569905E-18   3.05238409E-34   2.98197431E+02
    3590   3.590E+03     2.5194   1.000E+00   0.0000   0.0007   6.220E-18  -1.97302441E-18   3.08751816E-34   2.98197284E+02
    3600   3.600E+03     2.5183   1.000E+00   0.0000   0.0007   6.205E-18   4.90553486E-18   3.28501605E-34   2.98197138E+02
