    ITER        TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE             MASS
    2070   2.070E+04     0.0286   1.000E+01   0.0000   0.0277   3.668E-16   1.12808751E-14   1.36557185E-25   2.97952749E+02
    2080   2.080E+04     0.0255   1.000E+01   0.0000   0.0277   3.231E-16   1.31925990E-14   1.32847284E-25   2.97951338E+02
    2090   2.090E+04     0.0258   1.000E+01   0.0000   0.0276   3.610E-16  -3.99759868E-15   1.38819849E-25   2.97949928E+02
    2100   2.100E+04     0.0255   1.000E+01   0.0000   0.0276   3.604E-16   9.21248120E-18   1.38685558E-25   2.97948518E+02
    2110   2.110E+04     0.0257   1.000E+01   0.0000   0.0276   3.446E-16   2.03193017E-14   1.39990888E-25   2.97947109E+02
    2120   2.120E+04     0.0255   1.000E+01   0.0000   0.0275   3.497E-16   2.45056082E-14   1.38112651E-25   2.97945699E+02
    2130   2.130E+04     0.0286   1.000E+01   0.0000   0.0275   3.774E-16   1.93719302E-14   1.44047225E-25   2.97944290E+02
    2140   2.140E+04     0.0255   1.000E+01   0.0000   0.0274   4.012E-16   2.21349004E-14   1.42527363E-25   2.97942881E+02
    2150   2.150E+04     0.0257   1.000E+01   0.0000   0.0274   3.640E-16   3.67957986E-14   1.44695998E-25   2.97941473E+02
    2160   2.160E+04     0.0290   1.000E+01   0.0000   0.0274   3.452E-16   2.94627503E-14   1.45903213E-25   2.97940064E+02
    2170   2.170E+04     0.0293   1.000E+01   0.0000   0.0273   3.703E-16   2.31517183E-14   1.46972956E-25   2.97938656E+02
    2180   2.180E+04     0.0295   1.000E+01   0.0000   0.0273   3.453E-16   1.25099828E-14   1.55653191E-25   2.97937249E+02
    2190   2.190E+04     0.0281   1.000E+01   0.0000   0.0272   3.808E-16   1.00451562E-14   1.53849099E-25   2.97935841E+02
    2200   2.200E+04     0.0265   1.000E+01   0.0000   0.0272   4.015E-16   2.71250838E-15   1.57322853E-25   2.97934434E+02
    2210   2.210E+04     0.0256   1.000E+01   0.0000   0.0272   3.500E-16   6.70492837E-15   1.59409720E-25   2.97933027E+02
    2220   2.220E+04     0.0288   1.000E+01   0.0000   0.0271   4.009E-16   4.80672933E-15   1.65488288E-25   2.97931620E+02
    2230   2.230E+04     0.0258   1.000E+01   0.0000   0.0271   4.087E-16  -8.52090034E-15   1.60625275E-25   2.97930213E+02
    2240   2.240E+04     0.0255   1.000E+01   0.0000   0.0271   3.977E-16   2.53792489E-15   1.60807936E-25   2.97928807E+02
    2250   2.250E+04     0.0255   1.000E+01   0.0000   0.0270   3.995E-16   5.73993654E-15   1.63918445E-25   2.97927401E+02
    2260   2.260E+04     0.0256   1.000E+01   0.0000   0.0270   3.623E-16   1.58040303E-14   1.61307690E-25   2.97925995E+02
    2270   2.270E+04     0.0256   1.000E+01   0.0000   0.0269   3.555E-16   3.11498657E-14   1.66780564E-25   2.97924590E+02
    2280   2.280E+04     0.0255   1.000E+01   0.0000   0.0269   3.255E-16   3.58769693E-14   1.66587464E-25   2.97923184E+02
    2290   2.290E+04     0.0261   1.000E+01   0.0000   0.0269   3.594E-16   7.35327010E-15   1.63347405E-25   2.97921779E+02
    2300   2.300E+04     0.0285   1.000E+01   0.0000   0.0268   4.117E-16   1.74592869E-14   1.62851346E-25   2.97920375E+02
    2310   2.310E+04     0.0257   1.000E+01   0.0000   0.0268   3.638E-16  -1.06107307E-15   1.68167577E-25   2.97918970E+02
    2320   2.320E+04     0.0255   1.000E+01   0.0000   0.0268   3.687E-16  -3.65330064E-15   1.72528702E-25   2.97917566E+02
    2330   2.330E+04     0.0255   1.000E+01   0.0000   0.0267   3.648E-16   4.94395321E-15   1.75727014E-25   2.97916162E+02
    2340   2.340E+04     0.0257   1.000E+01   0.0000   0.0267   4.048E-16   2.49752221E-15   1.74343312E-25   2.97914758E+02
    2350   2.350E+04     0.0256   1.000E+01   0.0000   0.0267   3.635E-16   1.30407220E-14   1.72657679E-25   2.97913355E+02
    2360   2.360E+04     0.0255   1.000E+01   0.0000   0.0266   3.649E-16   1.39952122E-14   1.75250878E-25   2.97911952E+02
    2370   2.370E+04     0.0255   1.000E+01   0.0000   0.0266   3.907E-16   1.68734251E-14   1.75566178E-25   2.97910549E+02
    2380   2.380E+04     0.0256   1.000E+01   0.0000   0.0266   3.539E-16   1.48649037E-14   1.79941241E-25   2.97909146E+02
    2390   2.390E+04     0.0256   1.000E+01   0.0000   0.0265   3.814E-16   1.58746684E-15   1.73659590E-25   2.97907744E+02
    2400   2.400E+04     0.0257   1.000E+01   0.0000   0.0265   3.500E-16   8.95816247E-15   1.68950129E-25   2.97906342E+02
    2410   2.410E+04     0.0255   1.000E+01   0.0000   0.0265   3.920E-16   3.30601975E-14   1.74245968E-25   2.97904940E+02
    2420   2.420E+04     0.0256   1.000E+01   0.0000   0.0264   3.677E-16   4.35409550E-14   1.81728549E-25   2.97903539E+02
    2430   2.430E+04     0.0255   1.000E+01   0.0000   0.0264   3.810E-16   3.31162157E-14   1.81185235E-25   2.97902138E+02
    2440   2.440E+04     0.0255   1.000E+01   0.0000   0.0264   3.992E-16   2.88062980E-14   1.77835967E-25   2.97900737E+02
    2450   2.450E+04     0.0255   1.000E+01   0.0000   0.0263   3.412E-16   3.62368908E-14   1.80172221E-25   2.97899336E+02
    2460   2.460E+04     0.0256   1.000E+01   0.0000   0.0263   3.599E-16   9.50045132E-15   1.75656084E-25   2.97897936E+02
    2470   2.470E+04     0.0256   1.000E+01   0.0000   0.0263   3.766E-16   7.09908619E-15   1.75983098E-25   2.97896536E+02
    2480   2.480E+04     0.0287   1.000E+01   0.0000   0.0262   3.744E-16   2.49863284E-14   1.72930754E-25   2.97895136E+02
    2490   2.490E+04     0.0256   1.000E+01   0.0000   0.0262   3.975E-16   4.95350821E-14   1.68017900E-25   2.97893736E+02
    2500   2.500E+04     0.0257   1.000E+01   0.0000   0.0262   3.737E-16   1.91136722E-14   1.68697760E-25   2.97892337E+02
    2510   2.510E+04     0.0256   1.000E+01   0.0000   0.0261   3.702E-16   4.91826774E-15   1.68753783E-25   2.97890938E+02
    2520   2.520E+04     0.0256   1.000E+01   0.0000   0.0261   4.037E-16  -1.11088061E-14   1.70011930E-25   2.97889539E+02
    2530   2.530E+04     0.0282   1.000E+01   0.0000   0.0261   3.285E-16  -1.73078071E-14   1.67404611E-25   2.97888141E+02
    2540   2.540E+04     0.0276   1.000E+01   0.0000   0.0260   3.866E-16  -1.81527898E-14   1.67729410E-25   2.97886743E+02
    2550   2.550E+04     0.0294   1.000E+01   0.0000   0.0260   3.948E-16  -1.70051026E-14   1.72845646E-25   2.97885345E+02
    2560   2.560E+04     0.0256   1.000E+01   0.0000   0.0260   3.651E-16  -1.09371973E-14   1.65115048E-25   2.97883947E+02
    2570   2.570E+04     0.0266   1.000E+01   0.0000   0.0259   3.602E-16  -1.52285028E-14   1.59802285E-25   2.97882550E+02
    2580   2.580E+04     0.0277   1.000E+01   0.0000   0.0259   3.670E-16  -1.52583304E-14   1.65219441E-25   2.97881153E+02
    2590   2.590E+04     0.0285   1.000E+01   0.0000   0.0259   3.944E-16  -2.12078863E-14   1.62795668E-25   2.97879756E+02
    2600   2.600E+04     0.0257   1.000E+01   0.0000   0.0258   3.569E-16  -2.62154115E-14   1.56925073E-25   2.97878360E+02
    2610   2.610E+04     0.0255   1.000E+01   0.0000   0.0258   4.166E-16  -1.58973263E-14   1.55788185E-25   2.97876964E+02
    2620   2.620E+04     0.0313   1.000E+01   0.0000   0.0258   3.895E-16   8.72639279E-16   1.57565101E-25   2.97875568E+02
    2630   2.630E+04     0.0277   1.000E+01   0.0000   0.0257   3.536E-16   3.16669824E-15   1.62464684E-25   2.97874172E+02
    2640   2.640E+04     0.0256   1.000E+01   0.0000   0.0257   3.619E-16   2.14664531E-14   1.62908248E-25   2.97872777E+02
    2650   2.650E+04     0.0256   1.000E+01   0.0000   0.0257   3.744E-16   3.26724312E-14   1.52519641E-25   2.97871382E+02
    2660   2.660E+04     0.0257   1.000E+01   0.0000   0.0257   3.633E-16   3.20826310E-14   1.52731643E-25   2.97869987E+02
    2670   2.670E+04     0.0255   1.000E+01   0.0000   0.0256   3.951E-16   1.15811697E-14   1.55537359E-25   2.97868593E+02
    2680   2.680E+04     0.0256   1.000E+01   0.0000   0.0256   3.845E-16   1.66368990E-14   1.57091601E-25   2.97867198E+02
    2690   2.690E+04     0.0282   1.000E+01   0.0000   0.0256   3.705E-16  -1.88868812E-15   1.62412004E-25   2.97865805E+02
    2700   2.700E+04     0.0260   1.000E+01   0.0000   0.0255   4.050E-16  -1.02998360E-14   1.64943969E-25   2.97864411E+02
    2710   2.710E+04     0.0256   1.000E+01   0.0000   0.0255   3.452E-16  -3.36593699E-16   1.67973991E-25   2.97863018E+02
    2720   2.720E+04     0.0255   1.000E+01   0.0000   0.0255   4.022E-16   1.38492188E-14   1.66539640E-25   2.97861625E+02
    2730   2.730E+04     0.0286   1.000E+01   0.0000   0.0254   3.853E-16   2.58705899E-14   1.71056381E-25   2.97860232E+02
    2740   2.740E+04     0.0286   1.000E+01   0.0000   0.0254   4.049E-16   2.34404892E-14   1.64934182E-25   2.97858840E+02
    2750   2.750E+04     0.0255   1.000E+01   0.0000   0.0254   3.689E-16   2.35350522E-14   1.59779321E-25   2.97857448E+02
    2760   2.760E+04     0.0255   1.000E+01   0.0000   0.0254   4.030E-16   1.99829008E-14   1.58634603E-25   2.97856056E+02
    2770   2.770E+04     0.0307   1.000E+01   0.0000   0.0253   3.529E-16   1.51316180E-14   1.62848318E-25   2.97854664E+02
    2780   2.780E+04     0.0266   1.000E+01   0.0000   0.0253   4.224E-16   2.30847903E-14   1.66198655E-25   2.97853273E+02
    2790   2.790E+04     0.0257   1.000E+01   0.0000   0.0253   3.639E-16   1.68558480E-14   1.60909513E-25   2.97851882E+02
    2800   2.800E+04     0.0256   1.000E+01   0.0000   0.0252   4.160E-16   2.55287905E-14   1.60418976E-25   2.97850492E+02
    2810   2.810E+04     0.0256   1.000E+01   0.0000   0.0252   4.039E-16   4.72246928E-14   1.62983876E-25   2.97849101E+02
    2820   2.820E+04     0.0255   1.000E+01   0.0000   0.0252   4.114E-16   4.23314364E-14   1.61640098E-25   2.97847711E+02
    2830   2.830E+04     0.0255   1.000E+01   0.0000   0.0252   3.587E-16   4.67392159E-14   1.62895111E-25   2.97846321E+02
    2840   2.840E+04     0.0256   1.000E+01   0.0000   0.0251   4.068E-16   4.84494297E-14   1.61930133E-25   2.97844932E+02
    2850   2.850E+04     0.0256   1.000E+01   0.0000   0.0251   3.968E-16   4.74821678E-14   1.69067345E-25   2.97843543E+02
    2860   2.860E+04     0.0255   1.000E+01   0.0000   0.0251   3.784E-16   4.03906808E-14   1.71717951E-25   2.97842154E+02
    2870   2.870E+04     0.0255   1.000E+01   0.0000   0.0251   3.743E-16   5.21642605E-14   1.69156285E-25   2.97840766E+02
    2880   2.880E+04     0.0267   1.000E+01   0.0000   0.0250   4.055E-16   3.65718925E-14   1.71261787E-25   2.97839377E+02
    2890   2.890E+04     0.0287   1.000E+01   0.0000   0.0250   3.645E-16   3.73171489E-14   1.69989723E-25   2.97837989E+02
    2900   2.900E+04     0.0278   1.000E+01   0.0000   0.0250   3.679E-16   3.24857059E-14   1.71751217E-25   2.97836602E+02
    2910   2.910E+04     0.0267   1.000E+01   0.0000   0.0249   3.552E-16   3.09497020E-14   1.69795497E-25   2.97835215E+02
    2920   2.920E+04     0.0264   1.000E+01   0.0000   0.0249   3.616E-16   3.64835898E-14   1.69888460E-25   2.97833828E+02
    2930   2.930E+04     0.0260   1.000E+01   0.0000   0.0249   3.964E-16   2.86177215E-14   1.66847255E-25   2.97832441E+02
    2940   2.940E+04     0.0256   1.000E+01   0.0000   0.0249   3.887E-16   2.00220517E-14   1.69244917E-25   2.97831054E+02
    2950   2.950E+04     0.0255   1.000E+01   0.0000   0.0248   3.549E-16   3.51248016E-14   1.71113000E-25   2.97829668E+02
    2960   2.960E+04     0.0255   1.000E+01   0.0000   0.0248   3.932E-16   3.91563327E-14   1.67607459E-25   2.97828283E+02
    2970   2.970E+04     0.0256   1.000E+01   0.0000   0.0248   3.564E-16   4.27770502E-14   1.67293718E-25   2.97826897E+02
    2980   2.980E+04     0.0255   1.000E+01   0.0000   0.0248   3.977E-16   6.54186917E-14   1.70249689E-25   2.97825512E+02
    2990   2.990E+04     0.0256   1.000E+01   0.0000   0.0247   3.678E-16   5.38113474E-14   1.74516099E-25   2.97824127E+02
    3000   3.000E+04     0.0257   1.000E+01   0.0000   0.0247   3.690E-16   7.06549507E-14   1.80771095E-25   2.97822743E+02
    3010   3.010E+04     0.0257   1.000E+01   0.0000   0.0247   3.756E-16   6.29400732E-14   1.84976415E-25   2.97821358E+02
    3020   3.020E+04     0.0256   1.000E+01   0.0000   0.0247   3.645E-16   6.60432712E-14   1.87766173E-25   2.97819974E+02
    3030   3.030E+04     0.0256   1.000E+01   0.0000   0.0246   3.713E-16   7.74767589E-14   1.92478004E-25   2.97818591E+02
    3040   3.040E+04     0.0255   1.000E+01   0.0000   0.0246   3.894E-16   8.36104717E-14   1.92907030E-25   2.97817207E+02
    3050   3.050E+04     0.0255   1.000E+01   0.0000   0.0246   3.839E-16   7.94894538E-14   1.90221559E-25   2.97815824E+02
    3060   3.060E+04     0.0256   1.000E+01   0.0000   0.0245   4.087E-16   1.09862810E-13   1.95848014E-25   2.97814442E+02
    3070   3.070E+04     0.0256   1.000E+01   0.0000   0.0245   3.793E-16   1.02250387E-13   1.92610234E-25   2.97813059E+02
    3080   3.080E+04     0.0255   1.000E+01   0.0000   0.0245   3.791E-16   1.01566925E-13   1.94100090E-25   2.97811677E+02
    3090   3.090E+04     0.0257   1.000E+01   0.0000   0.0245   4.013E-16   9.07786527E-14   1.98515455E-25   2.97810296E+02
    3100   3.100E+04     0.0255   1.000E+01   0.0000   0.0244   4.130E-16   1.01818660E-13   1.97944274E-25   2.97808914E+02
    3110   3.110E+04     0.0278   1.000E+01   0.0000   0.0244   4.072E-16   9.98120879E-14   1.95575102E-25   2.97807533E+02
    3120   3.120E+04     0.0262   1.000E+01   0.0000   0.0244   3.857E-16   1.14266701E-13   1.92859456E-25   2.97806152E+02
    3130   3.130E+04     0.0257   1.000E+01   0.0000   0.0244   4.329E-16   1.09935192E-13   1.89598580E-25   2.97804772E+02
    3140   3.140E+04     0.0255   1.000E+01   0.0000   0.0243   4.104E-16   1.04824293E-13   1.88294022E-25   2.97803392E+02
    3150   3.150E+04     0.0256   1.000E+01   0.0000   0.0243   3.934E-16   1.06678008E-13   1.90426813E-25   2.97802012E+02
    3160   3.160E+04     0.0255   1.000E+01   0.0000   0.0243   3.771E-16   1.07082000E-13   1.94732417E-25   2.97800632E+02
    3170   3.170E+04     0.0256   1.000E+01   0.0000   0.0243   4.064E-16   1.20253959E-13   1.92787092E-25   2.97799253E+02
    3180   3.180E+04     0.0255   1.000E+01   0.0000   0.0243   3.890E-16   1.15499137E-13   1.95652941E-25   2.97797874E+02
    3190   3.190E+04     0.0256   1.000E+01   0.0000   0.0242   3.838E-16   9.36567055E-14   1.94850443E-25   2.97796496E+02
    3200   3.200E+04     0.0255   1.000E+01   0.0000   0.0242   3.721E-16   8.09313768E-14   1.96796501E-25   2.97795117E+02
    3210   3.210E+04     0.0255   1.000E+01   0.0000   0.0242   3.744E-16   8.66313318E-14   1.99669101E-25   2.97793739E+02
    3220   3.220E+04     0.0258   1.000E+01   0.0000   0.0242   4.366E-16   9.20795942E-14   2.00865320E-25   2.97792362E+02
    3230   3.230E+04     0.0287   1.000E+01   0.0000   0.0241   3.928E-16   8.60483179E-14   2.05829205E-25   2.97790984E+02
    3240   3.240E+04     0.0255   1.000E+01   0.0000   0.0241   3.873E-16   8.19752623E-14   2.09092415E-25   2.97789607E+02
    3250   3.250E+04     0.0299   1.000E+01   0.0000   0.0241   3.676E-16   8.51929764E-14   2.09028059E-25   2.97788231E+02
    3260   3.260E+04     0.0301   1.000E+01   0.0000   0.0241   3.496E-16   7.00709578E-14   2.07290242E-25   2.97786854E+02
    3270   3.270E+04     0.0256   1.000E+01   0.0000   0.0240   4.146E-16   8.53413607E-14   2.07878050E-25   2.97785478E+02
    3280   3.280E+04     0.0287   1.000E+01   0.0000   0.0240   3.782E-16   8.16510803E-14   2.09078333E-25   2.97784103E+02
    3290   3.290E+04     0.0284   1.000E+01   0.0000   0.0240   4.096E-16   8.96684919E-14   2.22208550E-25   2.97782727E+02
    3300   3.300E+04     0.0287   1.000E+01   0.0000   0.0240   4.107E-16   8.43097573E-14   2.28176338E-25   2.97781352E+02
    3310   3.310E+04     0.0255   1.000E+01   0.0000   0.0239   3.928E-16   8.95145716E-14   2.36919385E-25   2.97779978E+02
    3320   3.320E+04     0.0277   1.000E+01   0.0000   0.0239   3.956E-16   8.36230721E-14   2.47365742E-25   2.97778603E+02
    3330   3.330E+04     0.0297   1.000E+01   0.0000   0.0239   4.147E-16   9.23579745E-14   2.44441442E-25   2.97777229E+02
    3340   3.340E+04     0.0303   1.000E+01   0.0000   0.0239   3.977E-16   9.04125731E-14   2.40927669E-25   2.97775855E+02
    3350   3.350E+04     0.0256   1.000E+01   0.0000   0.0239   4.098E-16   9.60390687E-14   2.45273107E-25   2.97774482E+02
    3360   3.360E+04     0.0256   1.000E+01   0.0000   0.0238   4.166E-16   9.29394850E-14   2.47140539E-25   2.97773109E+02
    3370   3.370E+04     0.0256   1.000E+01   0.0000   0.0238   4.112E-16   7.16996018E-14   2.50487456E-25   2.97771736E+02
    3380   3.380E+04     0.0255   1.000E+01   0.0000   0.0238   4.239E-16   8.78894370E-14   2.52644591E-25   2.97770364E+02
    3390   3.390E+04     0.0256   1.000E+01   0.0000   0.0238   3.821E-16   6.92479947E-14   2.45681900E-25   2.97768991E+02
    3400   3.400E+04     0.0256   1.000E+01   0.0000   0.0237   3.861E-16   7.00759342E-14   2.48859076E-25   2.97767620E+02
    3410   3.410E+04     0.0257   1.000E+01   0.0000   0.0237   3.927E-16   7.55532420E-14   2.52276107E-25   2.97766248E+02
    3420   3.420E+04     0.0255   1.000E+01   0.0000   0.0237   3.823E-16   6.51577716E-14   2.59298274E-25   2.97764877E+02
    3430   3.430E+04     0.0255   1.000E+01   0.0000   0.0237   4.234E-16   5.53736950E-14   2.68012858E-25   2.97763506E+02
    3440   3.440E+04     0.0257   1.000E+01   0.0000   0.0237   3.926E-16   6.14781981E-14   2.64977327E-25   2.97762136E+02
    3450   3.450E+04     0.0258   1.000E+01   0.0000   0.0236   3.705E-16   7.39336846E-14   2.68258933E-25   2.97760766E+02
    3460   3.460E+04     0.0255   1.000E+01   0.0000   0.0236   4.124E-16   9.76218721E-14   2.76872122E-25   2.97759396E+02
    3470   3.470E+04     0.0255   1.000E+01   0.0000   0.0236   4.151E-16   9.52284041E-14   2.76611982E-25   2.97758026E+02
    3480   3.480E+04     0.0287   1.000E+01   0.0000   0.0236   4.296E-16   9.13698045E-14   2.80209343E-25   2.97756657E+02
    3490   3.490E+04     0.0257   1.000E+01   0.0000   0.0235   4.148E-16   8.97401527E-14   2.82139553E-25   2.97755289E+02
    3500   3.500E+04     0.0255   1.000E+01   0.0000   0.0235   3.816E-16   9.32271125E-14   2.78682134E-25   2.97753920E+02
    3510   3.510E+04     0.0255   1.000E+01   0.0000   0.0235   4.000E-16   1.07144643E-13   2.72951774E-25   2.97752552E+02
    3520   3.520E+04     0.0255   1.000E+01   0.0000   0.0235   3.902E-16   9.08720132E-14   2.65426156E-25   2.97751184E+02
    3530   3.530E+04     0.0271   1.000E+01   0.0000   0.0235   3.738E-16   1.05245990E-13   2.65938787E-25   2.97749817E+02
    3540   3.540E+04     0.0255   1.000E+01   0.0000   0.0234   3.937E-16   1.15517947E-13   2.67810157E-25   2.97748449E+02
    3550   3.550E+04     0.0255   1.000E+01   0.0000   0.0234   4.051E-16   1.36869794E-13   2.78718095E-25   2.97747083E+02
    3560   3.560E+04     0.0255   1.000E+01   0.0000   0.0234   3.947E-16   1.49182060E-13   2.80258550E-25   2.97745716E+02
    3570   3.570E+04     0.0287   1.000E+01   0.0000   0.0234   4.315E-16   1.36455668E-13   2.78334221E-25   2.97744350E+02
    3580   3.580E+04     0.0255   1.000E+01   0.0000   0.0234   3.680E-16   1.37246503E-13   2.81249961E-25   2.97742984E+02
    3590   3.590E+04     0.0255   1.000E+01   0.0000   0.0233   3.978E-16   1.40171770E-13   2.81859802E-25   2.97741619E+02
    3600   3.600E+04     0.0273   1.000E+01   0.0000   0.0233   3.704E-16   1.34357500E-13   2.84160276E-25   2.97740254E+02
