    ITER        TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE             MASS
    9440   9.081E+03     1.9693   9.705E-01   0.9987   0.0108   3.280E-15   1.40745808E+01   8.94643440E+01   2.29105855E+02
    9460   9.100E+03     1.9607   9.857E-01   0.9986   0.0107   4.431E-15   1.40771564E+01   8.94645977E+01   2.29101078E+02
    9480   9.120E+03     1.9060   9.740E-01   0.9999   0.0111   3.849E-15   1.40797502E+01   8.94648579E+01   2.29096275E+02
    9500   9.140E+03     1.8792   9.866E-01   1.0002   0.0110   3.891E-15   1.40823393E+01   8.94652573E+01   2.29091485E+02
    9520   9.159E+03     1.8930   9.817E-01   0.9998   0.0103   3.907E-15   1.40849361E+01   8.94658630E+01   2.29086680E+02
    9540   9.179E+03     1.9039   9.756E-01   0.9992   0.0105   4.691E-15   1.40875207E+01   8.94665387E+01   2.29081901E+02
    9560   9.198E+03     1.8841   9.774E-01   0.9994   0.0100   3.691E-15   1.40901037E+01   8.94673343E+01   2.29077128E+02
    9580   9.218E+03     1.8761   9.676E-01   0.9987   0.0104   4.131E-15   1.40926618E+01   8.94681796E+01   2.29072402E+02
    9600   9.237E+03     1.8720   9.695E-01   0.9972   0.0108   3.692E-15   1.40952208E+01   8.94691115E+01   2.29067672E+02
    9620   9.257E+03     1.8653   9.675E-01   1.0008   0.0103   3.965E-15   1.40977912E+01   8.94700921E+01   2.29062920E+02
    9640   9.276E+03     1.8767   9.730E-01   0.9998   0.0102   3.775E-15   1.41003611E+01   8.94712051E+01   2.29058169E+02
    9660   9.296E+03     1.8922   9.790E-01   1.0023   0.0114   3.909E-15   1.41029467E+01   8.94722621E+01   2.29053392E+02
    9680   9.315E+03     2.1122   9.764E-01   0.9983   0.0116   4.745E-15   1.41054546E+01   8.94733412E+01   2.29048765E+02
    9700   9.334E+03     1.9682   9.595E-01   1.0019   0.0105   3.700E-15   1.41080265E+01   8.94744747E+01   2.29044022E+02
    9720   9.353E+03     1.9698   9.575E-01   1.0035   0.0102   4.077E-15   1.41105803E+01   8.94756645E+01   2.29039315E+02
    9740   9.372E+03     1.9578   9.645E-01   1.0022   0.0109   3.744E-15   1.41131054E+01   8.94768517E+01   2.29034670E+02
    9760   9.392E+03     1.9562   9.677E-01   1.0003   0.0113   3.517E-15   1.41156445E+01   8.94780253E+01   2.29030005E+02
    9780   9.411E+03     1.9459   9.661E-01   0.9970   0.0104   4.138E-15   1.41181994E+01   8.94792580E+01   2.29025314E+02
    9800   9.430E+03     1.8725   9.594E-01   1.0013   0.0112   3.588E-15   1.41207634E+01   8.94807157E+01   2.29020606E+02
    9820   9.449E+03     1.9021   9.616E-01   1.0010   0.0111   4.571E-15   1.41233120E+01   8.94823592E+01   2.29015929E+02
    9840   9.469E+03     1.9383   9.590E-01   1.0019   0.0107   3.569E-15   1.41258584E+01   8.94841543E+01   2.29011258E+02
    9860   9.488E+03     1.8790   9.707E-01   1.0002   0.0108   4.069E-15   1.41283885E+01   8.94860554E+01   2.29006615E+02
    9880   9.507E+03     1.8798   9.661E-01   1.0014   0.0111   4.166E-15   1.41309433E+01   8.94879377E+01   2.29001926E+02
    9900   9.526E+03     1.8876   9.579E-01   1.0009   0.0110   3.515E-15   1.41334908E+01   8.94898548E+01   2.28997255E+02
    9920   9.545E+03     1.8822   9.613E-01   0.9967   0.0109   3.708E-15   1.41360235E+01   8.94919623E+01   2.28992615E+02
    9940   9.565E+03     1.8845   9.623E-01   1.0000   0.0113   3.427E-15   1.41385779E+01   8.94942177E+01   2.28987941E+02
    9960   9.584E+03     1.8948   9.718E-01   1.0003   0.0122   4.021E-15   1.41411490E+01   8.94964691E+01   2.28983242E+02
    9980   9.603E+03     2.4971   9.527E-01   0.9994   0.0111   3.567E-15   1.41436299E+01   8.94986190E+01   2.28978718E+02
   10000   9.622E+03     1.9841   9.536E-01   0.9999   0.0116   3.669E-15   1.41461754E+01   8.95008325E+01   2.28974112E+02
   10020   9.641E+03     1.9626   9.601E-01   1.0005   0.0136   3.600E-15   1.41487097E+01   8.95030950E+01   2.28969534E+02
   10040   9.660E+03     1.9787   9.598E-01   0.9990   0.0121   3.605E-15   1.41512514E+01   8.95053456E+01   2.28964955E+02
   10060   9.679E+03     1.9652   9.532E-01   1.0007   0.0117   4.351E-15   1.41538112E+01   8.95077854E+01   2.28960357E+02
   10080   9.698E+03     1.9676   9.484E-01   0.9981   0.0119   3.473E-15   1.41563348E+01   8.95102873E+01   2.28955837E+02
   10100   9.717E+03     1.9098   9.540E-01   0.9988   0.0123   4.069E-15   1.41588758E+01   8.95128397E+01   2.28951298E+02
   10120   9.737E+03     1.8958   9.575E-01   1.0024   0.0110   3.691E-15   1.41614416E+01   8.95157917E+01   2.28946722E+02
   10140   9.756E+03     1.8952   9.445E-01   1.0003   0.0113   3.749E-15   1.41639814E+01   8.95187679E+01   2.28942195E+02
   10160   9.775E+03     1.8774   9.383E-01   1.0006   0.0109   3.403E-15   1.41665340E+01   8.95217686E+01   2.28937655E+02
   10180   9.793E+03     1.8716   9.286E-01   0.9995   0.0108   4.084E-15   1.41690473E+01   8.95249097E+01   2.28933192E+02
   10200   9.812E+03     1.8780   9.602E-01   1.0000   0.0113   3.647E-15   1.41715850E+01   8.95282126E+01   2.28928688E+02
   10220   9.831E+03     1.8963   9.556E-01   0.9993   0.0119   3.904E-15   1.41741520E+01   8.95319556E+01   2.28924134E+02
   10240   9.851E+03     1.8884   9.511E-01   0.9998   0.0113   3.885E-15   1.41767166E+01   8.95359074E+01   2.28919588E+02
   10260   9.870E+03     1.8954   9.479E-01   1.0006   0.0123   3.749E-15   1.41792777E+01   8.95397709E+01   2.28915060E+02
   10280   9.889E+03     1.9393   9.565E-01   0.9987   0.0116   3.937E-15   1.41818432E+01   8.95436695E+01   2.28910540E+02
   10300   9.908E+03     2.0952   9.482E-01   1.0007   0.0120   3.634E-15   1.41843981E+01   8.95476618E+01   2.28906050E+02
   10320   9.927E+03     1.9902   9.438E-01   0.9995   0.0119   3.516E-15   1.41869668E+01   8.95519758E+01   2.28901552E+02
   10340   9.946E+03     1.9793   9.442E-01   0.9989   0.0124   4.272E-15   1.41895386E+01   8.95563236E+01   2.28897068E+02
   10360   9.964E+03     1.9701   9.550E-01   1.0015   0.0121   4.330E-15   1.41921099E+01   8.95606125E+01   2.28892603E+02
   10380   9.984E+03     1.9631   9.501E-01   1.0007   0.0115   3.792E-15   1.41947065E+01   8.95652073E+01   2.28888101E+02
   10400   1.000E+04     1.9771   9.443E-01   0.9974   0.0113   3.492E-15   1.41972879E+01   8.95697255E+01   2.28883632E+02
   10420   1.002E+04     1.8694   9.436E-01   1.0007   0.0122   3.531E-15   1.41998817E+01   8.95743721E+01   2.28879146E+02
   10440   1.004E+04     1.8684   9.513E-01   0.9950   0.0114   3.930E-15   1.42024523E+01   8.95793019E+01   2.28874704E+02
   10460   1.006E+04     1.8954   9.475E-01   0.9972   0.0110   4.196E-15   1.42050451E+01   8.95841261E+01   2.28870223E+02
   10480   1.008E+04     1.8830   9.523E-01   1.0015   0.0118   3.732E-15   1.42076431E+01   8.95889387E+01   2.28865731E+02
   10500   1.010E+04     1.8647   9.397E-01   0.9996   0.0115   3.843E-15   1.42102237E+01   8.95937906E+01   2.28861270E+02
   10520   1.012E+04     1.9122   9.523E-01   1.0025   0.0122   4.480E-15   1.42128041E+01   8.95986160E+01   2.28856818E+02
   10540   1.014E+04     1.8815   9.527E-01   1.0016   0.0113   3.980E-15   1.42153790E+01   8.96034556E+01   2.28852387E+02
   10560   1.015E+04     1.8755   9.523E-01   0.9985   0.0111   3.772E-15   1.42179701E+01   8.96082413E+01   2.28847934E+02
   10580   1.017E+04     1.8829   9.371E-01   0.9964   0.0114   4.104E-15   1.42205556E+01   8.96130469E+01   2.28843491E+02
   10600   1.019E+04     1.8756   9.366E-01   1.0017   0.0113   3.886E-15   1.42231351E+01   8.96176592E+01   2.28839064E+02
   10620   1.021E+04     2.5317   9.500E-01   1.0006   0.0124   3.640E-15   1.42256183E+01   8.96221352E+01   2.28834829E+02
   10640   1.023E+04     1.9674   9.499E-01   1.0014   0.0124   4.039E-15   1.42282144E+01   8.96270059E+01   2.28830422E+02
   10660   1.025E+04     1.9667   9.468E-01   1.0017   0.0122   4.009E-15   1.42307957E+01   8.96316950E+01   2.28826045E+02
   10680   1.027E+04     1.9571   9.285E-01   0.9998   0.0115   3.969E-15   1.42333618E+01   8.96363528E+01   2.28821701E+02
   10700   1.029E+04     1.9891   9.543E-01   1.0007   0.0117   4.450E-15   1.42359475E+01   8.96410410E+01   2.28817336E+02
   10720   1.030E+04     1.9361   9.484E-01   1.0020   0.0108   4.032E-15   1.42385648E+01   8.96458341E+01   2.28812930E+02
   10740   1.032E+04     1.8943   9.388E-01   0.9961   0.0116   3.808E-15   1.42411545E+01   8.96508460E+01   2.28808581E+02
   10760   1.034E+04     1.8826   9.410E-01   0.9983   0.0117   3.752E-15   1.42437556E+01   8.96557806E+01   2.28804220E+02
   10780   1.036E+04     1.8921   9.311E-01   1.0030   0.0114   4.297E-15   1.42463662E+01   8.96606559E+01   2.28799854E+02
   10800   1.038E+04     1.9070   9.416E-01   0.9993   0.0111   3.742E-15   1.42489532E+01   8.96655699E+01   2.28795537E+02
   10820   1.040E+04     1.9101   9.424E-01   1.0005   0.0112   3.757E-15   1.42515720E+01   8.96705323E+01   2.28791175E+02
   10840   1.042E+04     1.8986   9.329E-01   0.9996   0.0111   3.834E-15   1.42541823E+01   8.96755284E+01   2.28786833E+02
   10860   1.044E+04     1.8815   9.391E-01   0.9971   0.0128   3.901E-15   1.42567729E+01   8.96802778E+01   2.28782521E+02
   10880   1.046E+04     1.8821   9.416E-01   0.9991   0.0114   3.628E-15   1.42593696E+01   8.96849507E+01   2.28778186E+02
   10900   1.047E+04     1.9150   9.521E-01   1.0004   0.0125   3.357E-15   1.42619669E+01   8.96896621E+01   2.28773832E+02
   10920   1.049E+04     1.8830   9.416E-01   1.0028   0.0122   3.870E-15   1.42645678E+01   8.96941507E+01   2.28769461E+02
   10940   1.051E+04     2.0908   9.421E-01   1.0012   0.0124   3.922E-15   1.42670217E+01   8.96983876E+01   2.28765324E+02
   10960   1.053E+04     1.9662   9.390E-01   1.0001   0.0121   4.180E-15   1.42695832E+01   8.97026730E+01   2.28760992E+02
   10980   1.055E+04     1.9597   9.412E-01   0.9977   0.0127   3.786E-15   1.42721395E+01   8.97069208E+01   2.28756648E+02
   11000   1.057E+04     1.9614   9.462E-01   1.0002   0.0126   3.304E-15   1.42746888E+01   8.97112941E+01   2.28752296E+02
   11020   1.059E+04     1.9860   9.439E-01   1.0037   0.0118   3.617E-15   1.42772335E+01   8.97155395E+01   2.28747937E+02
   11040   1.061E+04     1.9360   9.445E-01   0.9999   0.0120   4.359E-15   1.42797508E+01   8.97198081E+01   2.28743613E+02
   11060   1.062E+04     1.8914   9.272E-01   0.9978   0.0122   3.804E-15   1.42822527E+01   8.97240244E+01   2.28739303E+02
   11080   1.064E+04     1.8887   9.347E-01   0.9993   0.0120   3.870E-15   1.42847498E+01   8.97282311E+01   2.28734996E+02
   11100   1.066E+04     1.8859   9.259E-01   0.9988   0.0116   3.659E-15   1.42872332E+01   8.97326120E+01   2.28730710E+02
   11120   1.068E+04     1.8954   9.377E-01   0.9998   0.0123   3.763E-15   1.42897161E+01   8.97369799E+01   2.28726418E+02
   11140   1.070E+04     1.8950   9.444E-01   0.9997   0.0116   3.753E-15   1.42921918E+01   8.97416408E+01   2.28722123E+02
   11160   1.072E+04     1.8809   9.291E-01   1.0034   0.0124   4.122E-15   1.42946808E+01   8.97463895E+01   2.28717796E+02
   11180   1.074E+04     1.8815   9.283E-01   1.0013   0.0121   3.516E-15   1.42971350E+01   8.97510532E+01   2.28713526E+02
   11200   1.075E+04     1.8813   9.289E-01   1.0005   0.0129   4.149E-15   1.42995896E+01   8.97559393E+01   2.28709256E+02
   11220   1.077E+04     1.8996   9.401E-01   1.0021   0.0121   3.893E-15   1.43020560E+01   8.97606687E+01   2.28704964E+02
   11240   1.079E+04     1.8780   9.304E-01   0.9978   0.0120   3.801E-15   1.43044974E+01   8.97653414E+01   2.28700715E+02
   11260   1.081E+04     2.5289   9.326E-01   1.0014   0.0119   3.804E-15   1.43068988E+01   8.97700021E+01   2.28696547E+02
   11280   1.083E+04     1.9640   9.269E-01   0.9992   0.0127   3.842E-15   1.43093400E+01   8.97747289E+01   2.28692307E+02
   11300   1.085E+04     1.9676   9.313E-01   0.9998   0.0122   3.691E-15   1.43117696E+01   8.97796285E+01   2.28688074E+02
   11320   1.087E+04     1.9955   9.319E-01   0.9976   0.0125   3.612E-15   1.43141876E+01   8.97843763E+01   2.28683861E+02
   11340   1.088E+04     1.9764   9.166E-01   0.9973   0.0114   3.377E-15   1.43165944E+01   8.97893105E+01   2.28679676E+02
   11360   1.090E+04     1.9161   9.387E-01   0.9995   0.0118   3.875E-15   1.43190326E+01   8.97945432E+01   2.28675453E+02
   11380   1.092E+04     1.8815   9.250E-01   1.0038   0.0122   3.570E-15   1.43214851E+01   8.97998198E+01   2.28671220E+02
   11400   1.094E+04     1.9207   9.286E-01   1.0005   0.0117   3.358E-15   1.43238922E+01   8.98053615E+01   2.28667082E+02
   11420   1.096E+04     1.9047   9.188E-01   1.0006   0.0109   3.354E-15   1.43263385E+01   8.98109994E+01   2.28662896E+02
   11440   1.098E+04     1.8814   9.217E-01   1.0014   0.0109   3.600E-15   1.43287813E+01   8.98170197E+01   2.28658734E+02
   11460   1.100E+04     1.8720   9.350E-01   1.0008   0.0118   3.559E-15   1.43312446E+01   8.98232751E+01   2.28654550E+02
   11480   1.101E+04     1.8898   9.267E-01   1.0063   0.0114   3.692E-15   1.43337044E+01   8.98294742E+01   2.28650385E+02
   11500   1.103E+04     1.8928   9.214E-01   1.0022   0.0110   3.511E-15   1.43361522E+01   8.98361008E+01   2.28646252E+02
   11520   1.105E+04     1.9161   9.193E-01   0.9984   0.0119   3.380E-15   1.43386072E+01   8.98428814E+01   2.28642111E+02
   11540   1.107E+04     1.9304   9.135E-01   1.0011   0.0110   3.726E-15   1.43410661E+01   8.98498191E+01   2.28637971E+02
   11560   1.109E+04     1.8842   9.282E-01   0.9984   0.0111   3.868E-15   1.43435050E+01   8.98568881E+01   2.28633877E+02
   11580   1.111E+04     2.0702   9.358E-01   1.0005   0.0110   3.994E-15   1.43458704E+01   8.98637158E+01   2.28629926E+02
   11600   1.112E+04     1.9787   9.185E-01   0.9991   0.0104   4.068E-15   1.43483433E+01   8.98711936E+01   2.28625815E+02
   11620   1.114E+04     1.9710   9.003E-01   1.0015   0.0113   3.858E-15   1.43508134E+01   8.98787314E+01   2.28621722E+02
   11640   1.116E+04     1.9875   9.087E-01   1.0013   0.0106   3.460E-15   1.43532636E+01   8.98863041E+01   2.28617678E+02
   11660   1.118E+04     1.9809   9.248E-01   0.9987   0.0109   3.351E-15   1.43557492E+01   8.98941227E+01   2.28613602E+02
   11680   1.120E+04     1.9692   9.218E-01   1.0010   0.0104   3.893E-15   1.43582788E+01   8.99019833E+01   2.28609490E+02
   11700   1.122E+04     1.8992   9.220E-01   0.9956   0.0126   3.633E-15   1.43608188E+01   8.99101018E+01   2.28605406E+02
   11720   1.123E+04     1.8739   9.071E-01   1.0003   0.0101   3.552E-15   1.43633724E+01   8.99183206E+01   2.28601340E+02
   11740   1.125E+04     1.8968   9.177E-01   1.0046   0.0109   3.833E-15   1.43659353E+01   8.99266717E+01   2.28597300E+02
   11760   1.127E+04     1.8722   9.263E-01   0.9988   0.0114   3.897E-15   1.43685179E+01   8.99350366E+01   2.28593268E+02
   11780   1.129E+04     1.8836   9.168E-01   0.9996   0.0114   3.445E-15   1.43711238E+01   8.99435038E+01   2.28589234E+02
   11800   1.131E+04     1.8824   9.180E-01   0.9995   0.0114   3.914E-15   1.43737513E+01   8.99523030E+01   2.28585194E+02
   11820   1.133E+04     1.8738   9.221E-01   0.9995   0.0116   3.775E-15   1.43763979E+01   8.99610697E+01   2.28581153E+02
   11840   1.134E+04     1.8912   9.192E-01   1.0010   0.0115   4.353E-15   1.43790721E+01   8.99700237E+01   2.28577103E+02
   11860   1.136E+04     1.9102   9.204E-01   0.9987   0.0115   3.713E-15   1.43817342E+01   8.99787371E+01   2.28573102E+02
   11880   1.138E+04     1.8871   9.107E-01   1.0004   0.0105   3.904E-15   1.43844113E+01   8.99876606E+01   2.28569102E+02
   11900   1.140E+04     1.8760   9.137E-01   0.9979   0.0105   4.057E-15   1.43870973E+01   8.99968959E+01   2.28565114E+02
   11920   1.142E+04     2.5658   9.220E-01   1.0003   0.0111   3.880E-15   1.43896942E+01   9.00057936E+01   2.28561314E+02
   11940   1.143E+04     1.9970   9.186E-01   1.0006   0.0111   3.646E-15   1.43924298E+01   9.00152176E+01   2.28557330E+02
   11960   1.145E+04     1.9674   9.148E-01   1.0013   0.0102   4.121E-15   1.43951487E+01   9.00244925E+01   2.28553378E+02
   11980   1.147E+04     1.9638   9.170E-01   0.9992   0.0112   3.566E-15   1.43978647E+01   9.00338051E+01   2.28549431E+02
   12000   1.149E+04     1.9628   9.179E-01   1.0015   0.0108   3.557E-15   1.44005874E+01   9.00431101E+01   2.28545469E+02
   12020   1.151E+04     1.8866   9.085E-01   0.9982   0.0108   3.837E-15   1.44032945E+01   9.00522493E+01   2.28541530E+02
   12040   1.153E+04     1.8758   8.921E-01   1.0025   0.0105   3.528E-15   1.44059843E+01   9.00616016E+01   2.28537620E+02
   12060   1.154E+04     1.8938   9.136E-01   0.9994   0.0104   3.346E-15   1.44086689E+01   9.00706832E+01   2.28533723E+02
   12080   1.156E+04     1.8689   9.006E-01   0.9978   0.0105   3.629E-15   1.44113686E+01   9.00800438E+01   2.28529803E+02
   12100   1.158E+04     1.8777   9.153E-01   0.9985   0.0115   3.338E-15   1.44140513E+01   9.00893979E+01   2.28525903E+02
   12120   1.160E+04     1.9006   9.068E-01   0.9974   0.0105   3.772E-15   1.44167547E+01   9.00987010E+01   2.28521974E+02
   12140   1.162E+04     1.8983   9.170E-01   0.9983   0.0110   3.278E-15   1.44194392E+01   9.01080592E+01   2.28518072E+02
   12160   1.164E+04     1.9068   9.141E-01   1.0001   0.0105   3.684E-15   1.44221526E+01   9.01175207E+01   2.28514121E+02
   12180   1.165E+04     1.9073   8.981E-01   1.0013   0.0106   4.026E-15   1.44248379E+01   9.01270669E+01   2.28510206E+02
   12200   1.167E+04     1.8733   9.039E-01   0.9993   0.0110   3.870E-15   1.44275103E+01   9.01366248E+01   2.28506307E+02
   12220   1.169E+04     1.9104   8.932E-01   1.0026   0.0108   3.716E-15   1.44301745E+01   9.01461871E+01   2.28502422E+02
   12240   1.171E+04     2.0597   9.127E-01   1.0015   0.0118   3.532E-15   1.44328052E+01   9.01557602E+01   2.28498580E+02
   12260   1.173E+04     1.9912   9.051E-01   0.9986   0.0114   3.563E-15   1.44354687E+01   9.01655976E+01   2.28494677E+02
   12280   1.174E+04     1.9668   8.788E-01   0.9996   0.0112   3.088E-15   1.44380764E+01   9.01753708E+01   2.28490840E+02
   12300   1.176E+04     1.9706   9.072E-01   0.9957   0.0118   3.561E-15   1.44406766E+01   9.01852127E+01   2.28486999E+02
   12320   1.178E+04     1.9660   8.958E-01   1.0047   0.0104   3.710E-15   1.44432855E+01   9.01955704E+01   2.28483127E+02
   12340   1.180E+04     1.9495   8.883E-01   1.0020   0.0113   3.736E-15   1.44458738E+01   9.02059867E+01   2.28479273E+02
   12360   1.181E+04     1.8855   9.108E-01   1.0012   0.0120   3.606E-15   1.44484499E+01   9.02163361E+01   2.28475429E+02
   12380   1.183E+04     1.8824   8.862E-01   0.9964   0.0115   3.597E-15   1.44510239E+01   9.02268516E+01   2.28471581E+02
   12400   1.185E+04     1.9024   8.876E-01   1.0028   0.0111   3.266E-15   1.44535810E+01   9.02373345E+01   2.28467753E+02
   12420   1.187E+04     1.8807   8.970E-01   0.9961   0.0108   3.580E-15   1.44561243E+01   9.02479567E+01   2.28463941E+02
   12440   1.189E+04     1.9167   8.931E-01   1.0009   0.0117   3.293E-15   1.44586831E+01   9.02588195E+01   2.28460106E+02
   12460   1.190E+04     1.8870   8.889E-01   0.9990   0.0103   3.355E-15   1.44612214E+01   9.02697970E+01   2.28456309E+02
   12480   1.192E+04     1.9517   8.921E-01   0.9980   0.0113   3.550E-15   1.44637769E+01   9.02809747E+01   2.28452501E+02
   12500   1.194E+04     1.8828   8.936E-01   0.9974   0.0108   3.704E-15   1.44663571E+01   9.02924763E+01   2.28448677E+02
   12520   1.196E+04     1.8874   8.896E-01   1.0017   0.0112   3.622E-15   1.44689553E+01   9.03042021E+01   2.28444851E+02
   12540   1.198E+04     1.8770   8.913E-01   1.0001   0.0110   3.868E-15   1.44715334E+01   9.03154726E+01   2.28441075E+02
   12560   1.199E+04     1.8692   8.870E-01   1.0018   0.0106   3.284E-15   1.44741460E+01   9.03268529E+01   2.28437265E+02
   12580   1.201E+04     2.5459   8.933E-01   0.9987   0.0106   3.873E-15   1.44767167E+01   9.03380924E+01   2.28433549E+02
   12600   1.203E+04     1.9712   8.998E-01   0.9979   0.0117   3.948E-15   1.44793648E+01   9.03497428E+01   2.28429750E+02
   12620   1.205E+04     1.9736   8.685E-01   1.0024   0.0102   3.753E-15   1.44820218E+01   9.03616728E+01   2.28425961E+02
   12640   1.206E+04     1.9629   8.990E-01   0.9971   0.0120   3.851E-15   1.44846565E+01   9.03732132E+01   2.28422227E+02
   12660   1.208E+04     1.9671   9.032E-01   0.9999   0.0095   3.627E-15   1.44873503E+01   9.03851479E+01   2.28418432E+02
   12680   1.210E+04     1.9246   8.965E-01   1.0014   0.0110   3.537E-15   1.44900397E+01   9.03972146E+01   2.28414668E+02
   12700   1.212E+04     1.8790   8.799E-01   0.9983   0.0102   3.910E-15   1.44927321E+01   9.04090952E+01   2.28410924E+02
   12720   1.214E+04     1.8787   8.926E-01   1.0001   0.0108   3.984E-15   1.44954335E+01   9.04208683E+01   2.28407186E+02
   12740   1.215E+04     1.9019   8.867E-01   1.0013   0.0098   3.473E-15   1.44981556E+01   9.04324433E+01   2.28403432E+02
   12760   1.217E+04     1.8777   8.976E-01   1.0014   0.0105   3.548E-15   1.45008680E+01   9.04442151E+01   2.28399695E+02
   12780   1.219E+04     1.8814   8.981E-01   0.9970   0.0103   3.489E-15   1.45036041E+01   9.04558809E+01   2.28395937E+02
   12800   1.221E+04     1.8913   8.928E-01   0.9975   0.0103   3.222E-15   1.45063477E+01   9.04674434E+01   2.28392179E+02
   12820   1.222E+04     1.8706   8.875E-01   0.9975   0.0112   3.504E-15   1.45090884E+01   9.04790167E+01   2.28388424E+02
   12840   1.224E+04     1.9237   8.887E-01   1.0008   0.0106   3.606E-15   1.45118466E+01   9.04903749E+01   2.28384643E+02
   12860   1.226E+04     1.9171   8.858E-01   1.0016   0.0100   3.678E-15   1.45145826E+01   9.05019298E+01   2.28380898E+02
   12880   1.228E+04     1.8868   8.983E-01   1.0021   0.0105   3.239E-15   1.45172966E+01   9.05129747E+01   2.28377193E+02
   12900   1.230E+04     1.8933   8.911E-01   0.9991   0.0103   3.776E-15   1.45200588E+01   9.05241235E+01   2.28373426E+02
   12920   1.231E+04     2.1102   8.756E-01   0.9968   0.0100   3.868E-15   1.45226524E+01   9.05347503E+01   2.28369878E+02
   12940   1.233E+04     1.9673   8.907E-01   0.9997   0.0099   3.873E-15   1.45253811E+01   9.05455479E+01   2.28366127E+02
   12960   1.235E+04     1.9742   8.799E-01   0.9983   0.0100   3.484E-15   1.45280806E+01   9.05565722E+01   2.28362397E+02
   12980   1.237E+04     1.9664   9.000E-01   1.0017   0.0099   4.211E-15   1.45307658E+01   9.05673344E+01   2.28358669E+02
   13000   1.238E+04     1.9658   8.932E-01   1.0025   0.0099   3.366E-15   1.45334560E+01   9.05782622E+01   2.28354910E+02
   13020   1.240E+04     1.9284   8.914E-01   0.9970   0.0107   3.801E-15   1.45361037E+01   9.05891204E+01   2.28351186E+02
   13040   1.242E+04     1.8929   8.953E-01   0.9988   0.0102   3.687E-15   1.45387592E+01   9.05997485E+01   2.28347434E+02
   13060   1.244E+04     1.8646   8.873E-01   0.9969   0.0101   4.146E-15   1.45414000E+01   9.06107354E+01   2.28343685E+02
   13080   1.246E+04     1.9027   8.904E-01   1.0015   0.0100   3.518E-15   1.45439960E+01   9.06213058E+01   2.28339986E+02
   13100   1.247E+04     1.9033   8.816E-01   1.0008   0.0095   3.608E-15   1.45466051E+01   9.06322141E+01   2.28336248E+02
   13120   1.249E+04     1.8747   8.800E-01   0.9971   0.0097   3.443E-15   1.45491838E+01   9.06431472E+01   2.28332529E+02
   13140   1.251E+04     1.8769   8.814E-01   0.9991   0.0095   3.517E-15   1.45517146E+01   9.06538191E+01   2.28328850E+02
   13160   1.253E+04     1.8777   8.822E-01   1.0006   0.0097   3.891E-15   1.45542551E+01   9.06649046E+01   2.28325131E+02
   13180   1.254E+04     1.8900   8.850E-01   0.9983   0.0107   3.402E-15   1.45567661E+01   9.06757551E+01   2.28321439E+02
   13200   1.256E+04     1.9170   8.875E-01   0.9976   0.0094   3.659E-15   1.45592663E+01   9.06868947E+01   2.28317744E+02
   13220   1.258E+04     1.8841   8.828E-01   0.9989   0.0101   3.878E-15   1.45617447E+01   9.06979786E+01   2.28314055E+02
   13240   1.260E+04     1.8689   8.760E-01   0.9997   0.0097   3.797E-15   1.45642061E+01   9.07089144E+01   2.28310358E+02
   13260   1.262E+04     2.5687   8.769E-01   0.9996   0.0097   3.315E-15   1.45666375E+01   9.07199494E+01   2.28306705E+02
   13280   1.263E+04     1.9549   8.860E-01   0.9983   0.0107   3.852E-15   1.45690697E+01   9.07309636E+01   2.28303042E+02
   13300   1.265E+04     1.9796   8.822E-01   0.9968   0.0095   3.453E-15   1.45714807E+01   9.07420239E+01   2.28299402E+02
   13320   1.267E+04     1.9698   8.825E-01   0.9968   0.0098   4.208E-15   1.45738794E+01   9.07530821E+01   2.28295764E+02
   13340   1.269E+04     1.9703   8.715E-01   0.9990   0.0093   3.334E-15   1.45762586E+01   9.07641959E+01   2.28292135E+02
   13360   1.270E+04     1.9190   8.825E-01   1.0033   0.0106   3.558E-15   1.45786231E+01   9.07753516E+01   2.28288516E+02
   13380   1.272E+04     1.8780   8.860E-01   0.9998   0.0099   3.500E-15   1.45809837E+01   9.07864442E+01   2.28284899E+02
   13400   1.274E+04     1.8923   8.794E-01   1.0007   0.0101   3.472E-15   1.45833569E+01   9.07978052E+01   2.28281272E+02
   13420   1.276E+04     1.8741   8.886E-01   1.0003   0.0098   3.652E-15   1.45857319E+01   9.08090049E+01   2.28277656E+02
   13440   1.277E+04     1.8681   8.842E-01   0.9958   0.0106   3.299E-15   1.45881076E+01   9.08202620E+01   2.28274041E+02
   13460   1.279E+04     1.8706   8.828E-01   1.0002   0.0101   3.907E-15   1.45904848E+01   9.08315041E+01   2.28270426E+02
   13480   1.281E+04     1.8765   8.831E-01   1.0034   0.0102   3.888E-15   1.45928747E+01   9.08428374E+01   2.28266800E+02
   13500   1.283E+04     1.8808   8.830E-01   1.0046   0.0102   3.533E-15   1.45952677E+01   9.08541298E+01   2.28263186E+02
   13520   1.284E+04     1.8858   8.764E-01   0.9967   0.0101   3.617E-15   1.45976440E+01   9.08652651E+01   2.28259611E+02
   13540   1.286E+04     1.8705   8.822E-01   1.0051   0.0102   3.556E-15   1.46000381E+01   9.08764074E+01   2.28256013E+02
   13560   1.288E+04     1.9004   8.757E-01   1.0002   0.0100   3.418E-15   1.46024020E+01   9.08871725E+01   2.28252460E+02
   13580   1.290E+04     1.8704   8.699E-01   1.0002   0.0098   3.811E-15   1.46047721E+01   9.08979326E+01   2.28248890E+02
